text_length,word_count,has_media,has_url,has_mentions,has_hashtags,favorite_count,retweet_count,reply_count,bookmark_count,views,engagement_rate,sentiment_polarity,sentiment_subjectivity,hour,is_weekend,followers_count,friends_count,listed_count,statuses_count,media_count,favourites_count,account_age_days,follower_following_ratio
105.92307692307692,20.23076923076923,0.46153846153846156,0.0,0.07692307692307693,0.07692307692307693,1220.3846153846155,12.0,53.0,23.384615384615383,229042.15384615384,0.007232160183994791,0.04303779553779553,0.31668581418581415,10.615384615384615,0.23076923076923078,2404414.0,632.0,1157.0,20433.0,4493.0,14036.0,4236.0,3798.44233807267
87.91422101349848,17.734870764277957,,,,,,,,,,0.006716350312887137,0.2725007760937374,0.35570513650500846,,,,,,,,,,
266.0,56.0,,,,,5024.0,49.0,236.0,130.0,1393187.0,0.02548985282532855,,,,,,,,,,,,
