text_length,word_count,has_media,has_url,has_mentions,has_hashtags,favorite_count,retweet_count,reply_count,bookmark_count,views,engagement_rate,sentiment_polarity,sentiment_subjectivity,hour,is_weekend,followers_count,friends_count,listed_count,statuses_count,media_count,favourites_count,account_age_days,follower_following_ratio
64.42857142857143,11.857142857142858,0.6428571428571429,0.0,0.07142857142857142,0.0,26334.785714285714,512.5714285714286,248.21428571428572,434.92857142857144,589137.3571428572,5.926775033112492,-0.032142857142857154,0.44523809523809527,10.071428571428571,0.2857142857142857,2540149.0,1381.0,1017.0,14313.0,1768.0,19027.0,3906.0,1838.0238784370479
38.37610291216755,7.409527576107596,,,,,,,,,,15.008893282928184,0.448273720453618,0.40078334468549137,,,,,,,,,,
148.0,28.0,,,,,63917.0,1632.0,1157.0,1620.0,2676798.0,44.59652928416486,,,,,,,,,,,,
