text_length,word_count,has_media,has_url,has_mentions,has_hashtags,favorite_count,retweet_count,reply_count,bookmark_count,views,engagement_rate,sentiment_polarity,sentiment_subjectivity,hour,is_weekend,followers_count,friends_count,listed_count,statuses_count,media_count,favourites_count,account_age_days,follower_following_ratio
57.333333333333336,9.833333333333334,0.6111111111111112,0.05555555555555555,0.2222222222222222,0.05555555555555555,10873.555555555555,737.6666666666666,183.16666666666666,191.44444444444446,661279.7777777778,0.5754023979450466,-0.03402777777777778,0.2833333333333333,15.333333333333334,0.1111111111111111,4066397.0,1444.0,1418.0,6086.0,1144.0,19094.0,4031.0,2814.115570934256
43.963888925023056,7.609977970131211,,,,,,,,,,2.271057942622744,0.33037983809291493,0.38388972834579954,,,,,,,,,,
172.0,35.0,,,,,57982.0,10277.0,1314.0,1009.0,3901439.0,9.666666666666666,,,,,,,,,,,,
